P[P 1]1
P[P -1]-1
P[P 2]-1
P[P 21]-1
P[P M]1
P[P M]S
P[P B]1
L[C 2 M B]-1 1 -1
L[C 2 M B]-1 S -1
L[C 2 C M]-1 1 -1
L[C 2 C B]-1 1 -1
L[C M C M]1 1 -1
L[C M C M]S 1 -1
L[C M C A]1 1 -1
L[C M C A]S 1 -1
L[C M M M]1 1 -1
L[C M M M]S 1 -1
L[C M M M]S S -1
L[C C C M]1 1 -1
L[C C C M]S 1 -1
L[C M M A]1 1 -1
L[C M M A]S 1 -1
L[C M M A]S S -1
L[C C C A]1 1 -1
L[C C C A]S 1 -1
P[A 21 2 2]-1 -1 1
P[A 21 2 2]-1 -1 S
P[A 2 2 2]-1 -1 1
P[A 2 2 2]-1 -1 S
P[A 2 M M]-1 1 -1
P[A 2 M M]-1 S -1
P[A 21 A M]-1 1 -1
P[A 21 A M]-1 S -1
P[A 21 M A]-1 1 -1
P[A 21 M A]-1 S -1
P[A 2 A A]-1 1 -1
P[A 2 A A]-1 S -1
P[A M M 2]1 1 1
P[A M M 2]S 1 S
P[A M M 2]S S 1
P[A M M 2]1 S S
P[A B M 2]1 1 1
P[A B M 2]S 1 S
P[A B M 2]S S 1
P[A B M 2]1 S S
P[A M A 2]1 1 1
P[A M A 2]S 1 S
P[A M A 2]S S 1
P[A M A 2]1 S S
P[A B A 2]1 1 1
P[A B A 2]S 1 S
P[A B A 2]S S 1
P[A B A 2]1 S S
P[A M 2 M]1 -1 -1
P[A M 2 M]S -1 -1
P[A C 2 M]1 -1 -1
P[A C 2 M]S -1 -1
P[A M 2 A]1 -1 -1
P[A M 2 A]S -1 -1
P[A C 2 A]1 -1 -1
P[A C 2 A]S -1 -1
P[A M A M]1 1 -1
P[A M A M]S 1 -1
P[A M A M]S S -1
P[A M A M]1 S -1
P[A M M A]1 1 -1
P[A M M A]S 1 -1
P[A M M A]S S -1
P[A M M A]1 S -1
P[A B M A]1 1 -1
P[A B M A]S 1 -1
P[A B M A]S S -1
P[A B M A]1 S -1
P[A C A M]1 1 -1
P[A C A M]S 1 -1
P[A C A M]S S -1
P[A C A M]1 S -1
P[A M M M]1 1 -1
P[A M M M]S 1 -1
P[A M M M]S S -1
P[A M M M]1 S -1
P[A M A A]1 1 -1
P[A M A A]S 1 -1
P[A M A A]S S -1
P[A M A A]1 S -1
P[A C M M]1 1 -1
P[A C M M]S 1 -1
P[A C M M]S S -1
P[A C M M]1 S -1
P[A C A A]1 1 -1
P[A C A A]S 1 -1
P[A C A A]S S -1
P[A C A A]1 S -1
A[A 2 2 2]-1 -1 1
A[A 2 M M]-1 1 -1
A[A 2 M M]-1 S -1
A[A M M 2]1 1 1
A[A M M 2]1 S S
A[A B M 2]1 1 1
A[A B M 2]1 S S
A[A M 2 M]1 -1 -1
A[A C 2 M]1 -1 -1
A[A M M M]1 1 -1
A[A M M M]1 S -1
A[A C M M]1 1 -1
A[A C M M]1 S -1
P[F 2 2 2]-1 -1 1
P[F 2 2 2]-1 -1 S
P[F M M 2]1 1 1
P[F M M 2]S 1 S
P[F M M 2]S S 1
P[F D D 2]1 1 1
P[F D D 2]S 1 S
P[F 2 M M]-1 1 -1
P[F 2 M M]-1 S -1
P[F 2 D D]-1 1 -1
P[F M M M]1 1 -1
P[F M M M]S 1 -1
P[F M M M]S S -1
P[F D D D]1 1 -1
P[F D D D]S 1 -1
L[F 2 2 2]-1 -1 1
L[F M M 2]1 1 1
L[F M M 2]S 1 S
L[F M M 2]S S 1
L[F 2 M M]-1 1 -1
L[F 2 M M]-1 S -1
L[F M M M]1 1 -1
L[F M M M]S 1 -1
L[F M M M]S S -1
P[P 4]1
P[P 4]Q
P[P 4]S
P[P 41]1
P[P 42]1
P[P 42]Q
P[P 43]1
P[P -4]-1
P[P 4/M]1 -1
P[P 4/M]S -1
P[P 42/M]1 -1
P[P 4/N]1 -1
P[P 4/N]S -1
P[P 42/N]1 -1
P[P 4 2 2]1 -1 -1
P[P 4 2 2]Q -1 -1
P[P 4 2 2]S -1 -1
P[P 4 21 2]1 -1 -1
P[P 4 21 2]Q -1 -1
P[P 4 21 2]S -1 -1
P[P 41 2 2]1 -1 -1
P[P 41 21 2]1 -1 -1
P[P 42 2 2]1 -1 -1
P[P 42 2 2]Q -1 -1
P[P 42 21 2]1 -1 -1
P[P 42 21 2]Q -1 -1
P[P 43 2 2]1 -1 -1
P[P 43 21 2]1 -1 -1
P[P 4 M M]1 1 1
P[P 4 M M]S S 1
P[P 4 M M]1 S S
P[P 4 M M]S 1 S
P[P 4 B M]1 1 1
P[P 4 B M]S S 1
P[P 4 B M]1 S S
P[P 4 B M]S 1 S
P[P 42 C M]1 1 1
P[P 42 C M]1 S S
P[P 42 N M]1 1 1
P[P 42 N M]1 S S
P[P 4 C C]1 1 1
P[P 4 C C]S S 1
P[P 4 N C]1 1 1
P[P 4 N C]S S 1
P[P 42 M C]1 1 1
P[P 42 M C]S S 1
P[P 42 B C]1 1 1
P[P 42 B C]S S 1
P[P -4 2 M]-1 -1 1
P[P -4 2 M]-1 -1 S
P[P -4 2 C]-1 -1 1
P[P -4 21 M]-1 -1 1
P[P -4 21 M]-1 -1 S
P[P -4 21 C]-1 -1 1
P[P -4 M 2]-1 1 -1
P[P -4 M 2]-1 S -1
P[P -4 C 2]-1 1 -1
P[P -4 B 2]-1 1 -1
P[P -4 B 2]-1 S -1
P[P -4 N 2]-1 1 -1
P[P 4/M M M]1 -1 1 1
P[P 4/M M M]S -1 S 1
P[P 4/M M M]1 -1 S S
P[P 4/M M M]S -1 1 S
P[P 4/M C C]1 -1 1 1
P[P 4/M C C]S -1 S 1
P[P 4/N B M]1 -1 1 1
P[P 4/N B M]S -1 S 1
P[P 4/N B M]1 -1 S S
P[P 4/N B M]S -1 1 S
P[P 4/N N C]1 -1 1 1
P[P 4/N N C]S -1 S 1
P[P 4/M B M]1 -1 1 1
P[P 4/M B M]S -1 S 1
P[P 4/M B M]1 -1 S S
P[P 4/M B M]S -1 1 S
P[P 4/M N C]1 -1 1 1
P[P 4/M N C]S -1 S 1
P[P 4/N M M]1 -1 1 1
P[P 4/N M M]S -1 S 1
P[P 4/N M M]1 -1 S S
P[P 4/N M M]S -1 1 S
P[P 4/N C C]1 -1 1 1
P[P 4/N C C]S -1 S 1
P[P 42/M M C]1 -1 1 1
P[P 42/M M C]S -1 S 1
P[P 42/M C M]1 -1 1 1
P[P 42/M C M]1 -1 S S
P[P 42/N B C]1 -1 1 1
P[P 42/N B C]S -1 S 1
P[P 42/N N M]1 -1 1 1
P[P 42/N N M]1 -1 S S
P[P 42/M B C]1 -1 1 1
P[P 42/M B C]S -1 S 1
P[P 42/M N M]1 -1 1 1
P[P 42/M N M]1 -1 S S
P[P 42/N M C]1 -1 1 1
P[P 42/N M C]S -1 S 1
P[P 42/N C M]1 -1 1 1
P[P 42/N C M]1 -1 S S
W[P 4]1
W[P 4]Q
W[P 41]1
W[P 42]1
W[P 42]Q
W[P 43]1
W[P -4]-1
W[P 4/M]1 -1
W[P 42/M]1 -1
W[P 4/N]Q -1
W[P 42/N]Q -1
W[P 4 2 2]1 -1 -1
W[P 4 2 2]Q -1 -1
W[P 41 2 2]1 -1 -1
W[P 42 2 2]1 -1 -1
W[P 42 2 2]Q -1 -1
W[P 43 2 2]1 -1 -1
W[P 4 M M]1 1 1
W[P 4 M M]1 S S
W[P 4 B M]Q Q 1
W[P 4 B M]Q Q S
W[P 42 C M]1 1 1
W[P 42 C M]1 S S
W[P 42 N M]Q Q 1
W[P 42 N M]Q Q S
W[P 4 C C]1 1 1
W[P 4 N C]Q Q 1
W[P 42 M C]1 1 1
W[P 42 B C]Q Q 1
W[P -4 2 M]-1 -1 1
W[P -4 2 M]-1 -1 S
W[P -4 2 C]-1 -1 1
W[P -4 M 2]-1 1 -1
W[P -4 C 2]-1 1 -1
W[P -4 B 2]-1 Q -1
W[P -4 N 2]-1 Q -1
W[P 4/M M M]1 -1 1 1
W[P 4/M M M]1 -1 S S
W[P 4/M C C]1 -1 1 1
W[P 4/N B M]Q -1 Q 1
W[P 4/N B M]Q -1 Q S
W[P 4/N N C]Q -1 Q 1
W[P 42/M M C]1 -1 1 1
W[P 42/M C M]1 -1 1 1
W[P 42/M C M]1 -1 S S
W[P 42/N B C]Q -1 Q 1
W[P 42/N N M]Q -1 Q 1
W[P 42/N N M]Q -1 Q S
P[I 4]1
P[I 4]Q
P[I 4]S
P[I 41]1
P[I 41]Q
P[I -4]-1
P[I 4/M]1 -1
P[I 4/M]S -1
P[I 41/A]1 -1
P[I 4 2 2]1 -1 -1
P[I 4 2 2]Q -1 -1
P[I 4 2 2]S -1 -1
P[I 41 2 2]1 -1 -1
P[I 41 2 2]Q -1 -1
P[I 4 M M]1 1 1
P[I 4 M M]S S 1
P[I 4 M M]1 S S
P[I 4 M M]S 1 S
P[I 4 C M]1 1 1
P[I 4 C M]S S 1
P[I 4 C M]1 S S
P[I 4 C M]S 1 S
P[I 41 M D]1 1 1
P[I 41 M D]S S 1
P[I 41 C D]1 1 1
P[I 41 C D]S S 1
P[I -4 M 2]-1 1 -1
P[I -4 M 2]-1 S -1
P[I -4 C 2]-1 1 -1
P[I -4 C 2]-1 S -1
P[I -4 2 M]-1 -1 1
P[I -4 2 M]-1 -1 S
P[I -4 2 D]-1 -1 1
P[I 4/M M M]1 -1 1 1
P[I 4/M M M]S -1 S 1
P[I 4/M M M]1 -1 S S
P[I 4/M M M]S -1 1 S
P[I 4/M C M]1 -1 1 1
P[I 4/M C M]S -1 S 1
P[I 4/M C M]1 -1 S S
P[I 4/M C M]S -1 1 S
P[I 41/A M D]1 -1 1 1
P[I 41/A M D]S -1 S 1
P[I 41/A C D]1 -1 1 1
P[I 41/A C D]S -1 S 1
P[R 3]1
P[R 3]T
P[R -3]-1
P[R 3 2]1 -1
P[R 3 2]T -1
P[R 3 M]1 1
P[R 3 M]1 S
P[R 3 C]1 1
P[R -3 M]-1 1
P[R -3 M]-1 S
P[R -3 C]-1 1
R[P 3]1
R[P 31]1
R[P 32]1
R[P -3]-1
R[P 3 1 2]1 1 -1
R[P 31 1 2]1 1 -1
R[P 32 1 2]1 1 -1
R[P 3 1 M]1 1 1
R[P 3 1 M]1 1 S
R[P 3 1 C]1 1 1
R[P -3 1 M]-1 1 1
R[P -3 1 M]-1 1 S
R[P -3 1 C]-1 1 1
P[P 3]1
P[P 3]T
P[P 31]1
P[P 32]1
P[P -3]-1
P[P 3 1 2]1 1 -1
P[P 3 1 2]T 1 -1
P[P 31 1 2]1 1 -1
P[P 32 1 2]1 1 -1
P[P 3 2 1]1 -1 1
P[P 3 2 1]T -1 1
P[P 31 2 1]1 -1 1
P[P 32 2 1]1 -1 1
P[P 3 M 1]1 1 1
P[P 3 M 1]1 S 1
P[P 3 C 1]1 1 1
P[P 3 1 M]1 1 1
P[P 3 1 M]1 1 S
P[P 3 1 C]1 1 1
P[P -3 1 M]-1 1 1
P[P -3 1 M]-1 1 S
P[P -3 1 C]-1 1 1
P[P -3 M 1]-1 1 1
P[P -3 M 1]-1 S 1
P[P -3 C 1]-1 1 1
P[P 6]1
P[P 6]H
P[P 6]T
P[P 6]S
P[P 61]1
P[P 65]1
P[P 62]1
P[P 62]H
P[P 64]1
P[P 64]H
P[P 63]1
P[P 63]H
P[P -6]-1
P[P 6/M]1 -1
P[P 6/M]S -1
P[P 63/M]1 -1
P[P 6 2 2]1 -1 -1
P[P 6 2 2]H -1 -1
P[P 6 2 2]T -1 -1
P[P 6 2 2]S -1 -1
P[P 61 2 2]1
P[P 65 2 2]1
P[P 62 2 2]1 -1 -1
P[P 62 2 2]H -1 -1
P[P 64 2 2]1 -1 -1
P[P 64 2 2]H -1 -1
P[P 63 2 2]1 -1 -1
P[P 63 2 2]H -1 -1
P[P 6 M M]1 1 1
P[P 6 M M]S S 1
P[P 6 M M]1 S S
P[P 6 M M]S 1 S
P[P 6 C C]1 1 1
P[P 6 C C]S 1 S
P[P 63 C M]1 1 1
P[P 63 C M]1 S S
P[P 63 M C]1 1 1
P[P 63 M C]1 S S
P[P -6 M 2]-1 1 -1
P[P -6 M 2]-1 S -1
P[P -6 C 2]-1 1 -1
P[P -6 2 M]-1 -1 1
P[P -6 2 M]-1 -1 S
P[P -6 2 C]-1 -1 1
P[P 6/M M M]1 -1 1 1
P[P 6/M M M]S -1 S 1
P[P 6/M M M]1 -1 S S
P[P 6/M M M]S -1 1 S
P[P 6/M C C]1 -1 1 1
P[P 6/M C C]S -1 1 S
P[P 63/M C M]1 -1 1 1
P[P 63/M C M]1 -1 S S
P[P 63/M M C]1 -1 1 1
P[P 63/M M C]1 -1 S S
P[P 2]-1           :A
P[P 21]-1          :A
P[P M]1            :A
P[P M]S            :A
P[P C]1            :A
P[P 2/M]-1 1       :A
P[P 2/M]-1 S       :A
P[P 21/M]-1 1      :A
P[P 21/M]-1 S      :A
P[P 2/C]-1 1       :A
P[P 21/C]-1 1      :A
A[P 2]-1           :A
A[P M]1            :A
A[P C]1            :A
A[P 2/M]-1 1       :A
A[P 2/C]-1 1       :A
P[C 2]-1           :A
P[C M]1            :A
P[C M]S            :A
P[C C]1            :A
P[C 2/M]-1 1       :A
P[C 2/M]-1 S       :A
P[C 2/C]-1 1       :A
P[P 2] 1           :A
P[P 2] S           :A
P[P 21] 1          :A
P[P M]-1           :A
P[P C]-1           :A
P[P 2/M]1 -1       :A
P[P 2/M]S -1       :A
P[P 21/M]1 -1      :A
P[P 2/C]1 -1       :A
P[P 2/C]S -1       :A
P[P 21/C]1 -1      :A
B[P 2] 1           :A
B[P 21] 1          :A
B[P M]-1           :A
B[P C]-1           :A
B[P 2/M]1 -1       :A
B[P 21/M]1 -1      :A
B[P 2/C]1 -1       :A
B[P 21/C]1 -1      :A
P[C 2]1            :A
P[C 2]S            :A
P[C M]-1           :A
P[C C]-1           :A
P[C 2/M]1 -1       :A
P[C 2/M]S -1       :A
P[C 2/C]1 -1       :A
P[C 2/C]S -1       :A
C[C 2]1            :A
C[C M]-1           :A
C[C 2/M]1 -1       :A
P[P 2]-1            :B
P[P 21]-1           :B
P[P M]1             :B
P[P M]S             :B
P[P A]1             :B
P[P 2/M]-1 1        :B
P[P 2/M]-1 S        :B
P[P 21/M]-1 1       :B
P[P 21/M]-1 S       :B
P[P 2/A]-1 1        :B
P[P 21/A]-1 1       :B
B[P 2]-1            :B
B[P M]1             :B
B[P A]1             :B
B[P 2/M]-1 1        :B
B[P 2/A]-1 1        :B
P[A 2]-1            :B
P[A M]1             :B
P[A M]S             :B
P[A A]1             :B
P[A 2/M]-1 1        :B
P[A 2/M]-1 S        :B
P[A 2/A]-1 1        :B
P[P 2] 1            :B
P[P 2] S            :B
P[P 21] 1           :B
P[P M]-1            :B
P[P A]-1            :B
P[P 2/M]1 -1        :B
P[P 2/M]S -1        :B
P[P 21/M]1 -1       :B
P[P 2/A]1 -1        :B
P[P 2/A]S -1        :B
P[P 21/A]1 -1       :B
C[P 2] 1            :B
C[P 21] 1           :B
C[P M]-1            :B
C[P A]-1            :B
C[P 2/M]1 -1        :B
C[P 21/M]1 -1       :B
C[P 2/A]1 -1        :B
C[P 21/A]1 -1       :B
P[A 2]1             :B
P[A 2]S             :B
P[A M]-1            :B
P[A A]-1            :B
P[A 2/M]1 -1        :B
P[A 2/M]S -1        :B
P[A 2/A]1 -1        :B
P[A 2/A]S -1        :B
A[A 2]1             :B
A[A M]-1            :B
A[A 2/M]1 -1        :B
P[P 2 2 2]  1 -1 -1     :A
P[P 2 2 2]  S -1 -1     :A
P[P 2 2 21] 1 -1 -1     :A
P[P 2 21 2] 1 -1 -1     :A
P[P 2 21 2] S -1 -1     :A
P[P 2 21 21] 1 -1 -1    :A
P[P 2 21 21] S -1 -1    :A
P[P 21 21 2] 1 -1 -1    :A
P[P 21 21 21]1 -1 -1    :A
P[P 2 M M] 1 1 1        :A
P[P 2 M M] S S 1        :A
P[P 2 M M] 1 S S        :A
P[P 21 M A]1 1 1        :A
P[P 21 M A]S S 1        :A
P[P 2 A A] 1 1 1        :A
P[P 2 A A] S S 1        :A
P[P 2 M B] 1 1 1        :A
P[P 2 M B] S S 1        :A
P[P 2 M B] 1 S S        :A
P[P 2 M B] S 1 S        :A
P[P 21 A B]1 1 1        :A
P[P 21 A B]S 1 S        :A
P[P 2 A N]1 1 1         :A
P[P 2 A N]S S 1         :A
P[P 21 M N]1 1 1        :A
P[P 21 M N]S S 1        :A
P[P 2 C B] 1 1 1        :A
P[P 2 C B] S S 1        :A
P[P 2 C B] 1 S S        :A
P[P 21 C N]1 1 1        :A
P[P 21 C N]S S 1        :A
P[P 2 N N]1 1 1         :A
P[P 2 N N]S S 1         :A
P[P M 2 M]  -1 -1 1     :A
P[P M 2 M]  -1 -1 S     :A
P[P M 21 B] -1 -1 1     :A
P[P M 21 B] -1 -1 S     :A
P[P B 21 M] -1 -1 1     :A
P[P B 21 M] -1 -1 S     :A
P[P B 2 B]  -1 -1 1     :A
P[P B 2 B]  -1 -1 S     :A
P[P M 2 A]  -1 -1 1     :A
P[P C 2 M]  -1 -1 1     :A
P[P C 2 M]  -1 -1 S     :A
P[P B 21 A] -1 -1 1     :A
P[P C 21 B] -1 -1 1     :A
P[P C 21 B] -1 -1 S     :A
P[P N 2 B]  -1 -1 1     :A
P[P N 2 B]  -1 -1 1     :A
P[P N 2 B]  -1 -1 S     :A
P[P M 21 N] -1 -1 1     :A
P[P N 21 M] -1 -1 1     :A
P[P N 21 M] -1 -1 S     :A
P[P C 2 A]  -1 -1 1     :A
P[P A 21 N] -1 -1 1     :A
P[P N 21 A] -1 -1 1     :A
P[P N 2 N]  -1 -1 1     :A
P[P M M M] -1 1 1       :A
P[P M M M] -1 S 1       :A
P[P M M M] -1 S S       :A
P[P N N N] -1 1 1       :A
P[P N N N] -1 S 1       :A
P[P M A A] -1 1 1       :A
