    3    3    0    0    29.000     0.000    1
    3    3    1    0    17.800   180.000    1
    3    3    2    0     4.200   180.000    1
    3    3    3    0    10.900     0.000    1
    3    3    4    0    24.100     0.000    1
    3    3    6    0     4.200   180.000    1
    3    5   -4    0     3.500     0.000    1
    3    5   -2    0     4.700     0.000    1
    3    5    1    0     2.300     0.000    1
    3    5    3    0     2.400   180.000    1
    3    5    4    0     6.100     0.000    1
    3    7   -2    0     2.600   180.000    1
    3    7    0    0     3.400     0.000    1
    4    0   -8    0     6.200     0.000    1
    4    0   -6    0    21.800     0.000    1
    4    0   -5    0    20.200     0.000    1
    4    0   -3    0    45.200   180.000    1
    4    0   -2    0    57.500     0.000    1
    4    0   -1    0    56.600     0.000    1
    4    0    0    0     4.800   180.000    1
    4    0    1    0    34.000   180.000    1
    4    0    2    0    39.400     0.000    1
    4    0    3    0     5.300     0.000    1
    4    0    4    0     6.900   180.000    1
    4    0    6    0    14.900     0.000    1
    4    2   -7    0     5.000     0.000    1
    4    2   -6    0    21.800     0.000    1
    4    2   -5    0     3.800   180.000    1
    4    2   -3    0     3.700   180.000    1
    4    2   -2    0    23.400     0.000    1
    4    2   -1    0    16.400     0.000    1
    4    2    0    0    32.600     0.000    1
    4    2    1    0    16.200   180.000    1
    4    2    2    0     8.400     0.000    1
    4    2    3    0     7.000   180.000    1
    4    2    4    0    10.200     0.000    1
    4    2    6    0    12.200     0.000    1
    4    4   -7    0     3.400   180.000    1
    4    4   -6    0     8.200     0.000    1
    4    4   -3    0     6.300   180.000    1
    4    4   -2    0    18.200     0.000    1
    4    4   -1    0     7.600     0.000    1
    4    4    2    0     6.500     0.000    1
    4    4    3    0     5.400     0.000    1
    4    4    4    0     5.800     0.000    1
    4    4    5    0     5.900     0.000    1
    4    6   -1    0     3.400     0.000    1
    4    6    0    0     3.600     0.000    1
    4    6    1    0     2.100   180.000    1
    4    6    2    0     2.000     0.000    1
    4    6    3    0     2.000     0.000    1
    5    1   -6    0    24.300     0.000    1
    5    1   -4    0     7.500     0.000    1
    5    1   -2    0    23.800     0.000    1
    5    1   -1    0    15.000   180.000    1
    5    1    0    0    26.300     0.000    1
    5    1    1    0    22.600     0.000    1
    5    1    2    0    24.700     0.000    1
    5    1    3    0    15.200   180.000    1
    5    1    4    0     2.900     0.000    1
    5    1    5    0     4.900     0.000    1
    5    1    6    0    14.300     0.000    1
    5    3   -6    0    14.900     0.000    1
    5    3   -5    0     7.800     0.000    1
    5    3   -3    0     9.100   180.000    1
    5    3   -2    0    19.100     0.000    1
    5    3   -1    0     4.000   180.000    1
    5    3    0    0     5.600   180.000    1
    5    3    1    0     5.500     0.000    1
    5    3    2    0    20.500     0.000    1
    5    3    3    0     4.300   180.000    1
    5    3    6    0    11.300     0.000    1
    5    5   -5    0     4.200   180.000    1
    5    5    0    0     6.000     0.000    1
    5    5    1    0     3.300     0.000    1
    5    5    3    0     0.100   180.000    1
    6    0   -8    0    11.800     0.000    1
    6    0   -7    0     7.700   180.000    1
    6    0   -5    0     6.100     0.000    1
    6    0   -4    0    32.700     0.000    1
    6    0   -3    0     8.400     0.000    1
    6    0   -1    0    24.500   180.000    1
    6    0    0    0    36.800     0.000    1
    6    0    1    0    20.700     0.000    1
    6    0    2    0     5.300     0.000    1
    6    0    3    0     5.100   180.000    1
    6    0    4    0    19.800     0.000    1
    6    0    5    0     2.500     0.000    1
    6    2   -6    0     9.000   180.000    1
    6    2   -4    0    42.400     0.000    1
    6    2   -3    0     2.400     0.000    1
    6    2   -2    0    21.200   180.000    1
    6    2   -1    0     3.700   180.000    1
    6    2    0    0    37.700     0.000    1
    6    2    1    0     3.200     0.000    1
    6    2    2    0     3.600   180.000    1
    6    2    4    0    13.500     0.000    1
    6    4   -4    0    13.000     0.000    1
    6    4   -3    0     6.600     0.000    1
    6    4   -2    0     4.100   180.000    1
    6    4   -1    0    11.500   180.000    1
    6    4    0    0    15.400     0.000    1
    6    4    1    0    10.300     0.000    1
    6    4    4    0     8.100     0.000    1
    6    6    2    0     5.000     0.000    1
    7    1   -6    0     7.400     0.000    1
    7    1   -4    0    14.500     0.000    1
    7    1   -2    0    26.200     0.000    1
    7    1   -1    0     5.400     0.000    1
    7    1    1    0    12.000   180.000    1
    7    1    2    0    23.600     0.000    1
    7    1    3    0    11.100     0.000    1
    7    1    4    0     5.200     0.000    1
    7    1    5    0     5.100   180.000    1
    7    3   -6    0     6.900     0.000    1
    7    3   -3    0     3.300     0.000    1
    7    3   -2    0    23.400     0.000    1
    7    3    0    0     7.700   180.000    1
    7    3    2    0    18.800     0.000    1
    7    3    3    0     4.000     0.000    1
    7    5   -3    0     3.800   180.000    1
    7    5   -2    0     3.700     0.000    1
    7    5    2    0     3.500     0.000    1
    8    0   -7    0     6.400     0.000    1
    8    0   -6    0    21.900     0.000    1
    8    0   -5    0    14.400   180.000    1
    8    0   -4    0     7.600   180.000    1
    8    0   -3    0    16.500     0.000    1
    8    0   -2    0    36.100     0.000    1
    8    0   -1    0     7.500   180.000    1
    8    0    2    0    17.200     0.000    1
    8    0    4    0     4.700     0.000    1
    8    2   -6    0     9.600     0.000    1
    8    2   -2    0    29.200     0.000    1
    8    2   -1    0     6.800     0.000    1
    8    2    0    0     4.100     0.000    1
    8    2    1    0     4.600   180.000    1
    8    2    2    0    14.700     0.000    1
    8    2    4    0     5.600     0.000    1
    8    4   -5    0     5.800   180.000    1
    8    4   -3    0     4.000     0.000    1
    8    4   -2    0     6.900     0.000    1
    8    4   -1    0     2.700   180.000    1
    8    4    0    0     5.000     0.000    1
    8    4    1    0     5.500     0.000    1
    8    4    3    0     5.000   180.000    1
    9    1   -4    0    20.400     0.000    1
    9    1   -3    0     5.300   180.000    1
    9    1   -2    0     5.500   180.000    1
    9    1   -1    0     6.600     0.000    1
    9    1    0    0    32.300     0.000    1
    9    1    2    0     8.800   180.000    1
    9    1    3    0     2.800   180.000    1
    9    1    4    0    15.900     0.000    1
    9    3   -4    0     7.200     0.000    1
    9    3    0    0    17.700     0.000    1
    9    3    1    0     4.500     0.000    1
    9    3    2    0     5.200   180.000    1
    9    3    3    0     5.100   180.000    1
    9    5   -1    0     4.600     0.000    1
    9    5    0    0     5.100     0.000    1
   10    0   -6    0    11.400     0.000    1
   10    0   -5    0     4.700   180.000    1
   10    0   -4    0    10.800     0.000    1
   10    0   -3    0     7.200     0.000    1
   10    0   -2    0     6.400     0.000    1
   10    0   -1    0     2.900   180.000    1
   10    0    0    0    10.500     0.000    1
   10    0    2    0    12.500     0.000    1
   10    2   -5    0     9.500     0.000    1
   10    2   -3    0     7.800   180.000    1
   10    2   -2    0    10.900     0.000    1
   10    2    0    0     5.900     0.000    1
   10    2    1    0     3.300   180.000    1
   10    2    2    0     8.900     0.000    1
   10    4   -3    0     5.200   180.000    1
   10    4   -1    0     4.100     0.000    1
   10    4    0    0     4.500     0.000    1
   11    1   -5    0     3.700     0.000    1
   11    1   -4    0     6.100     0.000    1
   11    1   -2    0    13.000     0.000    1
   11    1   -1    0     4.000   180.000    1
   11    1    2    0    15.000     0.000    1
   11    3   -3    0     5.000     0.000    1
   11    3   -2    0     4.100     0.000    1
   11    3   -1    0     5.400   180.000    1
   12    0   -4    0    19.000     0.000    1
   12    0   -3    0     6.900     0.000    1
   12    0   -1    0     3.900     0.000    1
   12    0    0    0    12.100     0.000    1
   12    2   -1    0     4.000   180.000    1
    0    4    0   -1    34.100     0.000    0
    1    1   -2   -1    21.100     0.000    0
    2    2   -2   -1    23.700     0.000    0
    2    2   -1   -1    21.000     0.000    0
    3    1    0   -1    22.300     0.000    0
    3    3    0   -1    21.800     0.000    0
    6    2    0   -1    23.400     0.000    0
    5    3   -2    1    22.200     0.000    0
    2    2   -2    1    30.300     0.000    0
    3    1    0    1    26.500     0.000    0
    2    2    3   -1    15.800     0.000    0
    1    3    1    1    15.200     0.000    0
    1    3    2   -1    20.700     0.000    0
    3    3   -4    1    22.200     0.000    0
    4    4    2   -1    17.300     0.000    0
    3    5    0   -1    19.200     0.000    0
    5    3   -2   -1    18.600     0.000    0
    0    2    0   -1    17.300     0.000    0
    4    4   -2   -1    16.500     0.000    0
    3    3    0    1    19.100     0.000    0
    3    3   -4   -1    18.800     0.000    0
    0    4    4   -1    21.400     0.000    0
    2    4    2   -1    17.900     0.000    0
    1    5   -2   -1    16.300     0.000    0
    2    4   -2    1    14.700     0.000    0
    2    2    1   -1    23.100     0.000    0
    1    5    2   -1    16.400     0.000    0
    3    3    4   -1    17.400     0.000    0
    2    2    2   -1    19.300     0.000    0
    6    2    0    1    18.000     0.000    0
    1    5   -2    1    16.900     0.000    0
    6    4    0    1    17.300     0.000    0
    3    5    0    1    16.200     0.000    0
    6    4    0   -1    12.900     0.000    0
    2    4    2    1    17.000     0.000    0
    6    2   -4   -1    15.500     0.000    0
    1    3    2    1    13.000     0.000    0
    2    4   -2   -1    15.100     0.000    0
    6    2   -4    1    18.700     0.000    0
    7    3   -2   -1    12.400     0.000    0
    2    2    2    1    18.500     0.000    0
    5    3    2   -1    12.200     0.000    0
    0    4   -4   -1    14.300     0.000    0
    3    5    4   -1    14.100     0.000    0
    9    3    0    1    13.100     0.000    0
    6    2    4   -1    11.200     0.000    0
    7    3    2   -1    11.300     0.000    0
    0    6    0   -1    13.900     0.000    0
    1    5    2    1    14.700     0.000    0
    5    3    2    1    14.000     0.000    0
    9    3    0   -1    11.000     0.000    0
    0    2   -4   -1    13.600     0.000    0
    0    2    4   -1     8.600     0.000    0
    5    1    2   -1    16.000     0.000    0
    1    3    0    1    18.800     0.000    0
    4    2    2    1     9.600     0.000    0
    3    5    4    1    12.300     0.000    0
    4    2   -2   -1    10.200     0.000    0
    6    4   -4   -1    12.400     0.000    0
    4    4   -2    1    16.800     0.000    0
    2    2   -6    1    13.600     0.000    0
    1    3    1   -1    13.400     0.000    0
    1    3    0   -1    12.900     0.000    0
    4    4    2    1     8.700     0.000    0
    6    4    4   -1     9.100     0.000    0
    3    3    4    1     8.900     0.000    0
    8    4   -2   -1     9.400     0.000    0
    6    4   -4    1    12.500     0.000    0
    6    4    4    1     8.600     0.000    0
    7    1   -2   -1    10.500     0.000    0
    3    5   -4    1     9.300     0.000    0
    3    1   -4    1    11.500     0.000    0
    4    2   -2    1    12.800     0.000    0
    8    4   -2    1    10.500     0.000    0
    9    3   -4   -1     9.500     0.000    0
    1    3    6   -1     9.400     0.000    0
    3    1    4    1    14.000     0.000    0
    9    5    0   -1     9.500     0.000    0
    2    2    1    1    12.300     0.000    0
    3    5   -4   -1     9.100     0.000    0
    7    1    2   -1     9.600     0.000    0
    8    4    2    1     7.600     0.000    0
    0    6    4   -1     8.600     0.000    0
    7    3   -2    1    12.000     0.000    0
    1    3    6    1     9.800     0.000    0
    6    2    4    1     6.900     0.000    0
    3    3    1   -1     8.300     0.000    0
    1    3   -4   -1    11.700     0.000    0
    5    3   -6   -1     9.100     0.000    0
    2    6   -2    1     7.600     0.000    0
    8    2   -2    1     8.100     0.000    0
    5    3   -6    1     9.700     0.000    0
    8    2   -2   -1     7.600     0.000    0
    1    3   -4    1     9.300     0.000    0
    1    3   -2    1     5.300     0.000    0
    4    4   -3   -1     7.200     0.000    0
    2    4    6   -1     8.600     0.000    0
    4    2    0   -1    12.800     0.000    0
    1    3   -2   -1     4.300     0.000    0
    5    5   -2    1     6.000     0.000    0
    6    6    0   -1     7.300     0.000    0
    6    2    2   -1     6.900     0.000    0
    1    3   -1    1     9.400     0.000    0
    3    5   -1    1     9.100     0.000    0
    7    3    2    1     6.500     0.000    0
    1    1   -3   -1     6.700     0.000    0
    7    1   -2    1     8.300     0.000    0
    2    6   -2   -1     8.200     0.000    0
    4    4   -1    1     7.600     0.000    0
    9    3   -4    1     9.800     0.000    0
    1    1   -2    1     6.600     0.000    0
    9    5    0    1     7.500     0.000    0
    7    3   -6   -1     8.200     0.000    0
    8    2    2   -1     5.800     0.000    0
    4    4   -6   -1     7.900     0.000    0
    1    1    2    1     9.100     0.000    0
    5    5    0   -1     8.300     0.000    0
    3    3   -3   -1     7.900     0.000    0
    3    1   -1    1     6.800     0.000    0
    5    3   -1   -1     5.100     0.000    0
    4    2   -6   -1     6.200     0.000    0
    9    1    0   -1     7.100     0.000    0
    7    5    2    1     7.900     0.000    0
    2    6    2    1     6.700     0.000    0
    2    4   -6   -1     6.800     0.000    0
   10    2   -2   -1     5.800     0.000    0
    7    1    2    1     9.600     0.000    0
    1    5    6   -1     7.500     0.000    0
    7    5    2   -1     6.600     0.000    0
    3    3   -1    1     8.400     0.000    0
    0    6   -4   -1     9.900     0.000    0
    8    4   -1   -1     4.000     0.000    0
   10    2    2   -1     6.600     0.000    0
    5    5    2   -1     5.800     0.000    0
    3    1    1   -1    13.600     0.000    0
    2    6    2   -1     7.300     0.000    0
    0    2    3   -1     9.200     0.000    0
   11    3   -2   -1     6.000     0.000    0
    1    3   -3    1     5.600     0.000    0
    5    5    2    1     5.900     0.000    0
    3    1   -2    1     6.300     0.000    0
    1    1    2   -1     3.600     0.000    0
    8    2    2    1     4.500     0.000    0
    4    6    2    1     5.900     0.000    0
    7    5   -2   -1     6.700     0.000    0
    0    4    2   -1    10.500     0.000    0
    7    5   -4    1     7.800     0.000    0
    2    2   -6   -1     6.100     0.000    0
    4    2    2   -1     2.800     0.000    0
    6    6    0    1     6.000     0.000    0
    7    1   -1    1     8.900     0.000    0
    5    1   -1    1     5.200     0.000    0
    2    4   -6    1     4.000     0.000    0
   11    3   -2    1     5.100     0.000    0
    4    4    1   -1     6.700     0.000    0
    4    2    0    1     5.900     0.000    0
    6    2   -2   -1     9.200     0.000    0
    8    4    2   -1     4.500     0.000    0
    1    5   -6   -1     6.300     0.000    0
    3    1    4   -1     4.300     0.000    0
    2    2    6    1     5.700     0.000    0
    1    3    3    1    11.200     0.000    0
    1    1    3    1    10.500     0.000    0
    1    3   -6   -1     3.700     0.000    0
    1    1    5   -1     9.000     0.000    0
    7    3    1   -1     4.600     0.000    0
    2    4    6    1     5.000     0.000    0
    5    3    6    1     3.700     0.000    0
    2    2   -3    1    12.700     0.000    0
    1    1   -4   -1     5.500     0.000    0
    4    6    2   -1     4.100     0.000    0
    1    7    2   -1     6.300     0.000    0
    5    3    1    1     6.700     0.000    0
    3    3   -1   -1    10.600     0.000    0
    2    2    0    1     6.100     0.000    0
    4    6   -2   -1     6.000     0.000    0
    3    3    2    1     4.400     0.000    0
    5    5   -1   -1     3.000     0.000    0
    1    5    6    1     4.900     0.000    0
    4    2    6    1     4.600     0.000    0
    5    5    0    1     7.200     0.000    0
    1    1    4    1     5.000     0.000    0
    5    1    3    1     6.400     0.000    0
    5    1    0    1     9.500     0.000    0
    5    1   -2   -1     3.600     0.000    0
    3    1    2    1    14.600     0.000    0
    5    3    3   -1     3.800     0.000    0
    0    4    5   -1     5.200     0.000    0
    3    3    1    1     8.700     0.000    0
   10    2   -3   -1     4.200     0.000    0
    4    4    0    1     3.400     0.000    0
    1    5   -6    1     7.700     0.000    0
    5    5   -2   -1     3.500     0.000    0
    6    4   -1   -1     5.700     0.000    0
    3    1    3   -1    11.800     0.000    0
    5    3    6   -1     6.100     0.000    0
    1    5   -3    1     5.300     0.000    0
   10    4   -2    1     5.400     0.000    0
    1    3   -6    1     8.300     0.000    0
    6    2    1    1     3.700     0.000    0
    0    2   -8   -1     4.100     0.000    0
    4    6   -2    1     5.800     0.000    0
    3    7    0    1     4.700     0.000    0
    0    4   -2   -1     6.100     0.000    0
    5    1    1    1     8.100     0.000    0
    2    2    5   -1     6.800     0.000    0
    5    3    0    1     4.000     0.000    0
    7    1   -3   -1     4.900     0.000    0
    9    1    4   -1     5.600     0.000    0
    3    7    0   -1     4.100     0.000    0
    7    1   -3    1     7.300     0.000    0
    2    4   -4   -1     3.000     0.000    0
    3    5   -1   -1     5.300     0.000    0
    2    4   -1    1     3.400     0.000    0
   10    4   -2   -1     3.800     0.000    0
    5    5   -4   -1     5.400     0.000    0
    1    1    1    1    12.800     0.000    0
    2    2    4   -1     5.200     0.000    0
    4    4   -1   -1     8.800     0.000    0
    8    2   -6   -1     4.000     0.000    0
    2    6   -1   -1     2.800     0.000    0
    3    1    5   -1     5.500     0.000    0
    5    1    6   -1     5.600     0.000    0
    5    1   -6    1     4.600     0.000    0
    2    4    3   -1     3.100     0.000    0
    4    6    0   -1     4.400     0.000    0
    1    5   -1   -1     3.800     0.000    0
    1    5    1    1     2.800     0.000    0
    7    5   -4   -1     4.700     0.000    0
    9    1   -1   -1     5.100     0.000    0
    5    1   -1   -1     4.000     0.000    0
    4    4   -6    1     7.400     0.000    0
    0    2    2   -1    10.900     0.000    0
    4    2   -6    1     9.000     0.000    0
    2    2    0   -1     6.200     0.000    0
    5    1   -5   -1     4.500     0.000    0
    3    1   -4   -1     3.500     0.000    0
    7    5    1   -1     3.600     0.000    0
    1    3   -3   -1     3.600     0.000    0
    5    3    1   -1     6.400     0.000    0
   10    2    1   -1     2.800     0.000    0
    1    1   -6   -1     5.500     0.000    0
    4    4    4    1     4.300     0.000    0
   10    2    0    1     3.600     0.000    0
    0    4    3   -1     2.600     0.000    0
    5    1    6    1     3.700     0.000    0
   10    2   -1   -1     3.500     0.000    0
    1    1   -5   -1     7.300     0.000    0
    4    2    4   -1     7.800     0.000    0
    4    2    6   -1     2.900     0.000    0
    0    4    0   -2    12.600     0.000    0
    0    6    0   -2    10.400     0.000    0
    1    5   -2   -2    11.300     0.000    0
    3    5    0   -2    10.900     0.000    0
    4    4    2   -2     9.300     0.000    0
    0    4    4   -2    11.300     0.000    0
    1    5   -2    2    11.400     0.000    0
    1    5    2   -2    10.700     0.000    0
    3    5    0    2    11.000     0.000    0
    3    5    4   -2     8.300     0.000    0
    3    3    0   -2     6.700     0.000    0
    6    6    0   -2     7.300     0.000    0
    0    6    4   -2     5.900     0.000    0
    2    6   -2    2     6.000     0.000    0
    3    5   -4    2     6.100     0.000    0
    5    3   -2    2     8.500     0.000    0
    2    6    2    2     6.200     0.000    0
    2    4   -2    2     5.300     0.000    0
    5    3   -2   -2     7.600     0.000    0
    6    4    0    2     6.400     0.000    0
    3    7    0   -2     5.400     0.000    0
    2    4    2   -2     6.100     0.000    0
    6    2    0   -2     6.300     0.000    0
    3    7    0    2     5.300     0.000    0
    4    4   -2   -2     5.800     0.000    0
    1    3    2   -2     5.200     0.000    0
    3    3   -4   -2     6.700     0.000    0
    6    6    0    2     5.400     0.000    0
    2    2   -2    2     5.500     0.000    0
    2    6    2   -2     5.500     0.000    0
    1    5    2    2     6.500     0.000    0
    4    4   -2    2     5.400     0.000    0
    2    4   -2   -2     6.400     0.000    0
    3    3    4   -2     5.300     0.000    0
    2    2    2    2     6.800     0.000    0
    4    6   -2   -2     5.500     0.000    0
    3    3   -4    2     5.700     0.000    0
    3    5    4    2     6.300     0.000    0
    4    6    2    2     5.800     0.000    0
    2    4    2    2     4.900     0.000    0
    6    4    0   -2     4.300     0.000    0
    6    4   -4   -2     6.000     0.000    0
    0    6   -4   -2     7.200     0.000    0
    4    6   -2    2     5.100     0.000    0
    6    2    0    2     5.100     0.000    0
    3    3    0    2     3.500     0.000    0
    4    6    2   -2     3.400     0.000    0
    5    3    2    2     4.300     0.000    0
    9    5    0   -2     4.800     0.000    0
    5    5    0   -2     5.300     0.000    0
    1    7    2   -2     4.300     0.000    0
    2    6   -2   -2     4.600     0.000    0
    7    5    2   -2     4.400     0.000    0
    0    4   -4   -2     5.700     0.000    0
    8    4   -2    2     5.800     0.000    0
    1    5   -6    2     4.600     0.000    0
    2    2    2   -2     4.500     0.000    0
    7    3   -2   -2     4.600     0.000    0
    5    5    2    2     3.900     0.000    0
    8    4    2    2     4.200     0.000    0
    1    5    6   -2     3.600     0.000    0
    3    5   -4   -2     4.200     0.000    0
    8    4   -2   -2     5.300     0.000    0
    9    3    0   -2     4.600     0.000    0
    1    3    0    2     5.100     0.000    0
    6    4    4   -2     3.200     0.000    0
    2    4    6   -2     4.600     0.000    0
    6    4   -4    2     4.000     0.000    0
    9    5    0    2     3.900     0.000    0
    1    3    0   -2     5.900     0.000    0
    1    3   -6    2     4.200     0.000    0
    5    5   -2    2     2.900     0.000    0
    3    5   -1   -2     5.100     0.000    0
    1    7    0    2     3.800     0.000    0
    0    2    0   -2     2.800     0.000    0
    2    4    0   -2     3.100     0.000    0
    2    2   -2   -2     3.400     0.000    0
    0    4    2   -2     5.300     0.000    0
    3    1    0    2     3.300     0.000    0
    1    3    6   -2     2.700     0.000    0
    7    5    2    2     3.600     0.000    0
    5    5    2   -2     3.100     0.000    0
    4    4   -6   -2     4.300     0.000    0
    9    3    0    2     3.400     0.000    0
    7    5   -2   -2     2.500     0.000    0
    3    1    0   -2     3.000     0.000    0
    4    4   -1    2     3.800     0.000    0
    9    3   -4   -2     3.900     0.000    0
    4    4    1    2     3.400     0.000    0
    3    5   -1    2     5.000     0.000    0
    4    4    1   -2     4.400     0.000    0
    4    2   -2   -2     3.200     0.000    0
    3    3    4    2     2.500     0.000    0
    6    2   -4   -2     3.300     0.000    0
    4    4   -1   -2     4.400     0.000    0
    1    3    2    2     3.300     0.000    0
    1    7    2    2     3.900     0.000    0
    8    4    2   -2     3.000     0.000    0
    5    5   -4   -2     3.100     0.000    0
    1    1   -2   -2     3.800     0.000    0
    6    2   -4    2     3.200     0.000    0
    6    2    4    2     3.100     0.000    0
    2    4   -6   -2     3.800     0.000    0
    7    5   -1   -2     3.300     0.000    0
    3    5   -3    2     5.000     0.000    0
    2    6   -4   -2     3.100     0.000    0
    9    3   -4    2     4.400     0.000    0
    5    1    2   -2     3.400     0.000    0
    3    5   -3   -2     4.200     0.000    0
    0    0    4   -2     2.200     0.000    0
    1    5   -6   -2     3.700     0.000    0
    7    3   -6   -2     3.600     0.000    0
    5    5   -3   -2     2.800     0.000    0
    5    5    0    2     2.800     0.000    0
    5    3   -6    2     3.500     0.000    0
    2    2   -6    2     3.000     0.000    0
    8    2    2   -2     3.000     0.000    0
    3    5    1    2     2.700     0.000    0
    5    3    4   -2     2.700     0.000    0
    7    5   -1    2     3.300     0.000    0
    1    7    0   -2     2.800     0.000    0
    4    4    3    2     2.800     0.000    0
    4    4   -3    2     3.400     0.000    0
    2    2    1   -2     5.400     0.000    0
    4    4    0    2     2.500     0.000    0
    4    2   -2    2     2.400     0.000    0
    2    4   -4    2     4.600     0.000    0
    6    0    4   -2     3.400     0.000    0
    7    5    1   -2     2.600     0.000    0
    8    4    1   -2     2.300     0.000    0
    1    3    3    2     4.400     0.000    0
    7    1    2   -2     1.900     0.000    0
    3    5    2   -2     3.100     0.000    0
    7    3   -2    2     1.600     0.000    0
    1    5    6    2     1.900     0.000    0
   10    4   -2    2     2.500     0.000    0
    8    4   -1   -2     2.300     0.000    0
    5    3    1   -2     3.000     0.000    0
    7    5   -3   -2     2.100     0.000    0
    4    2    2    2     1.300     0.000    0
    2    4    4    2     1.200     0.000    0
    6    0    0    2     1.300     0.000    0
    5    3   -1   -2     1.200     0.000    0
    2    0    2    2     1.700     0.000    0
    7    3    2    2     0.400     0.000    0
    0    2    4   -2     0.100     0.000    0
    1    7   -2   -2     0.100     0.000    0
    1    5    0    2     0.100     0.000    0
    3    5    3    2     0.100     0.000    0
    7    5    1    2     0.100     0.000    0
    0    0    0    0   -99.900     0.000    0
